country,city,standardConnector,connectorType,durationCharge,durationSession,energy,tariff,cost,meanPower,maxPower,startDate,startTimestamp,weekDayStart,yearStart,hourStart,minuteStart,endDate,endTimestamp,weekDayEnd,yearEnd,hourEnd,minuteEnd,anomaly,class
France,Paris,T2,Rapid,0.87,0.87,15.011,0.0,0.0,17.254,33,05/05/2017 17:43:00+0200,1493998980.0,4,2017.0,17,43,05/05/2017 18:35:00+0200,1494002100.0,4,2017.0,18,35,0,Normal
France,Paris,T2,Rapid,2.18,2.18,32.673,0.37,12.09,14.988,33,03/05/2017 20:03:00+0200,1493834580.0,2,2017.0,20,3,03/05/2017 22:14:00+0200,1493842440.0,2,2017.0,22,14,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.03,0.0,0.0,0.0,0.0,32,30/05/2017 15:30:00+0200,1496151000.0,1,2017.0,15,30,30/05/2017 15:32:00+0200,1496151120.0,1,2017.0,15,32,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.02,0.0,0.0,0.0,0.0,32,29/05/2017 22:27:00+0200,1496089620.0,0,2017.0,22,27,29/05/2017 22:28:00+0200,1496089680.0,0,2017.0,22,28,0,Normal
France,Paris,CHAdeMO,Rapid,0.46,0.47,5.184,0.0,0.0,11.27,12,21/05/2017 03:30:00+0200,1495330200.0,6,2017.0,3,30,21/05/2017 03:58:00+0200,1495331880.0,6,2017.0,3,58,0,Normal
France,Paris,CHAdeMO,Rapid,0.76,0.77,8.4,1.06,8.9,11.053,12,21/05/2017 03:59:00+0200,1495331940.0,6,2017.0,3,59,21/05/2017 04:45:00+0200,1495334700.0,6,2017.0,4,45,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.0,0.0,0.0,12,09/05/2017 11:08:00+0200,1494320880.0,1,2017.0,11,8,09/05/2017 11:09:00+0200,1494320940.0,1,2017.0,11,9,0,Normal
France,Paris,TE,Rapid,0.51,0.5,1.168,0.24,0.28,2.29,21,28/05/2017 02:53:00+0200,1495932780.0,6,2017.0,2,53,28/05/2017 03:23:00+0200,1495934580.0,6,2017.0,3,23,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.02,0.0,0.0,0.0,0.0,12,30/05/2017 15:42:00+0200,1496151720.0,1,2017.0,15,42,30/05/2017 15:43:00+0200,1496151780.0,1,2017.0,15,43,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.0,0.0,0.0,12,09/05/2017 11:04:00+0200,1494320640.0,1,2017.0,11,4,09/05/2017 11:05:00+0200,1494320700.0,1,2017.0,11,5,0,Normal
France,Paris,CHAdeMO,Rapid,0.48,0.48,4.578,1.09,4.99,9.538,12,23/05/2017 12:12:00+0200,1495534320.0,1,2017.0,12,12,23/05/2017 12:41:00+0200,1495536060.0,1,2017.0,12,41,0,Normal
France,Paris,TE,Rapid,2.86,2.85,8.303,0.23,1.91,2.903,15,26/05/2017 19:50:00+0200,1495821000.0,4,2017.0,19,50,26/05/2017 22:41:00+0200,1495831260.0,4,2017.0,22,41,0,Normal
France,Paris,CHAdeMO,Rapid,0.42,0.42,6.159,1.07,6.59,14.664,12,30/05/2017 10:07:00+0200,1496131620.0,1,2017.0,10,7,30/05/2017 10:32:00+0200,1496133120.0,1,2017.0,10,32,0,Normal
France,Paris,CHAdeMO,Rapid,0.22,0.22,3.252,0.1,0.33,14.782,12,29/05/2017 22:29:00+0200,1496089740.0,0,2017.0,22,29,29/05/2017 22:42:00+0200,1496090520.0,0,2017.0,22,42,0,Normal
France,Paris,TE,Rapid,0.03,0.02,0.0,0.0,0.0,0.0,15,23/05/2017 09:54:00+0200,1495526040.0,1,2017.0,9,54,23/05/2017 09:55:00+0200,1495526100.0,1,2017.0,9,55,0,Normal
France,Paris,CHAdeMO,Rapid,0.26,0.25,3.984,0.48,1.91,15.323,12,28/05/2017 23:24:00+0200,1496006640.0,6,2017.0,23,24,28/05/2017 23:39:00+0200,1496007540.0,6,2017.0,23,39,0,Normal
France,Paris,CCS,Rapid,0.75,0.75,15.597,0.0,0.0,20.796,11,28/05/2017 20:50:00+0200,1495997400.0,6,2017.0,20,50,28/05/2017 21:35:00+0200,1496000100.0,6,2017.0,21,35,0,Normal
France,Paris,CHAdeMO,Rapid,0.51,0.5,5.745,0.17,0.98,11.265,12,08/05/2017 00:53:00+0200,1494197580.0,0,2017.0,0,53,08/05/2017 01:23:00+0200,1494199380.0,0,2017.0,1,23,0,Normal
France,Paris,CCS,Rapid,0.41,0.42,4.56,0.14,0.64,11.122,11,28/05/2017 12:55:00+0200,1495968900.0,6,2017.0,12,55,28/05/2017 13:20:00+0200,1495970400.0,6,2017.0,13,20,0,Normal
France,Paris,T2,Rapid,0.85,0.85,15.444,0.18,2.78,18.169,13,21/05/2017 13:40:00+0200,1495366800.0,6,2017.0,13,40,21/05/2017 14:31:00+0200,1495369860.0,6,2017.0,14,31,0,Normal
France,Paris,T2,Rapid,0.23,0.22,1.994,0.0,0.0,8.67,13,21/05/2017 14:32:00+0200,1495369920.0,6,2017.0,14,32,21/05/2017 14:45:00+0200,1495370700.0,6,2017.0,14,45,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,1.09,0.0,0.0,32,21/05/2017 03:57:00+0200,1495331820.0,6,2017.0,3,57,21/05/2017 03:58:00+0200,1495331880.0,6,2017.0,3,58,0,Normal
France,Paris,CHAdeMO,Rapid,2.32,2.32,14.808,0.0,0.0,6.383,12,23/05/2017 15:29:00+0200,1495546140.0,1,2017.0,15,29,23/05/2017 17:48:00+0200,1495554480.0,1,2017.0,17,48,0,Normal
France,Paris,CHAdeMO,Rapid,0.39,0.38,6.924,0.38,2.63,17.754,12,24/05/2017 08:33:00+0200,1495607580.0,2,2017.0,8,33,24/05/2017 08:56:00+0200,1495608960.0,2,2017.0,8,56,0,Normal
France,Paris,T3,Rapid,0.03,0.03,0.0,0.2,0.0,0.0,34,12/05/2017 11:07:00+0200,1494580020.0,4,2017.0,11,7,12/05/2017 11:09:00+0200,1494580140.0,4,2017.0,11,9,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.17,0.0,0.0,32,05/05/2017 19:50:00+0200,1494006600.0,4,2017.0,19,50,05/05/2017 19:51:00+0200,1494006660.0,4,2017.0,19,51,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.03,0.0,0.59,0.0,0.0,32,05/05/2017 19:48:00+0200,1494006480.0,4,2017.0,19,48,05/05/2017 19:50:00+0200,1494006600.0,4,2017.0,19,50,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.03,0.0,0.0,0.0,0.0,32,04/05/2017 02:56:00+0200,1493859360.0,3,2017.0,2,56,04/05/2017 02:58:00+0200,1493859480.0,3,2017.0,2,58,0,Normal
France,Paris,CHAdeMO,Rapid,0.05,0.05,0.0,0.0,0.0,0.0,32,02/05/2017 13:06:00+0200,1493723160.0,1,2017.0,13,6,02/05/2017 13:09:00+0200,1493723340.0,1,2017.0,13,9,0,Normal
France,Paris,CHAdeMO,Rapid,0.19,0.18,0.0,0.0,0.0,0.0,32,01/05/2017 18:09:00+0200,1493654940.0,0,2017.0,18,9,01/05/2017 18:20:00+0200,1493655600.0,0,2017.0,18,20,0,Normal
France,Paris,CHAdeMO,Rapid,0.06,0.07,0.0,0.57,0.0,0.0,32,01/05/2017 18:05:00+0200,1493654700.0,0,2017.0,18,5,01/05/2017 18:09:00+0200,1493654940.0,0,2017.0,18,9,0,Normal
France,Paris,CCS,Rapid,0.48,0.48,7.974,0.0,0.0,16.613,31,04/05/2017 18:50:00+0200,1493916600.0,3,2017.0,18,50,04/05/2017 19:19:00+0200,1493918340.0,3,2017.0,19,19,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.03,0.0,0.0,0.0,0.0,32,08/05/2017 00:59:00+0200,1494197940.0,0,2017.0,0,59,08/05/2017 01:01:00+0200,1494198060.0,0,2017.0,1,1,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.03,0.0,0.43,0.0,0.0,32,08/05/2017 00:57:00+0200,1494197820.0,0,2017.0,0,57,08/05/2017 00:59:00+0200,1494197940.0,0,2017.0,0,59,0,Normal
France,Paris,CHAdeMO,Rapid,0.04,0.03,0.0,0.73,0.0,0.0,32,08/05/2017 00:50:00+0200,1494197400.0,0,2017.0,0,50,08/05/2017 00:52:00+0200,1494197520.0,0,2017.0,0,52,0,Normal
France,Paris,TE,Rapid,1.34,1.33,2.035,1.1,2.24,1.519,21,12/05/2017 22:07:00+0200,1494619620.0,4,2017.0,22,7,12/05/2017 23:27:00+0200,1494624420.0,4,2017.0,23,27,0,Normal
France,Paris,TE,Rapid,3.52,3.52,8.226,0.0,0.0,2.337,21,11/05/2017 20:04:00+0200,1494525840.0,3,2017.0,20,4,11/05/2017 23:35:00+0200,1494538500.0,3,2017.0,23,35,0,Normal
France,Paris,TE,Rapid,6.13,6.12,7.779,0.0,0.0,1.269,21,11/05/2017 02:15:00+0200,1494461700.0,3,2017.0,2,15,11/05/2017 08:22:00+0200,1494483720.0,3,2017.0,8,22,0,Normal
France,Paris,TE,Rapid,2.62,2.62,3.04,1.03,3.13,1.16,21,10/05/2017 20:02:00+0200,1494439320.0,2,2017.0,20,2,10/05/2017 22:39:00+0200,1494448740.0,2,2017.0,22,39,0,Normal
France,Paris,TE,Rapid,0.99,0.98,1.965,1.01,1.98,1.985,21,09/05/2017 15:19:00+0200,1494335940.0,1,2017.0,15,19,09/05/2017 16:18:00+0200,1494339480.0,1,2017.0,16,18,0,Normal
France,Paris,TE,Rapid,1.51,1.52,3.483,0.52,1.81,2.307,21,03/05/2017 20:32:00+0200,1493836320.0,2,2017.0,20,32,03/05/2017 22:03:00+0200,1493841780.0,2,2017.0,22,3,0,Normal
France,Paris,TE,Rapid,2.5,2.5,5.693,0.8,4.55,2.277,21,07/05/2017 02:23:00+0200,1494116580.0,6,2017.0,2,23,07/05/2017 04:53:00+0200,1494125580.0,6,2017.0,4,53,0,Normal
France,Paris,T3,Rapid,1.89,1.88,32.828,0.0,0.0,17.369,14,13/05/2017 11:34:00+0200,1494668040.0,5,2017.0,11,34,13/05/2017 13:27:00+0200,1494674820.0,5,2017.0,13,27,0,Normal
France,Paris,T3,Rapid,0.24,0.23,3.028,0.0,0.0,12.617,14,12/05/2017 15:58:00+0200,1494597480.0,4,2017.0,15,58,12/05/2017 16:12:00+0200,1494598320.0,4,2017.0,16,12,0,Normal
France,Paris,T3,Rapid,0.64,0.63,13.11,1.1,14.42,20.484,14,11/05/2017 18:34:00+0200,1494520440.0,3,2017.0,18,34,11/05/2017 19:12:00+0200,1494522720.0,3,2017.0,19,12,0,Normal
France,Paris,T3,Rapid,0.99,0.98,4.536,0.0,0.0,4.582,14,10/05/2017 12:43:00+0200,1494412980.0,2,2017.0,12,43,10/05/2017 13:42:00+0200,1494416520.0,2,2017.0,13,42,0,Normal
France,Paris,T3,Rapid,1.7,1.7,8.824,0.87,7.68,5.191,14,08/05/2017 16:11:00+0200,1494252660.0,0,2017.0,16,11,08/05/2017 17:53:00+0200,1494258780.0,0,2017.0,17,53,0,Normal
France,Paris,T2,Rapid,0.77,0.77,11.211,0.24,2.69,14.56,13,13/05/2017 10:17:00+0200,1494663420.0,5,2017.0,10,17,13/05/2017 11:03:00+0200,1494666180.0,5,2017.0,11,3,0,Normal
France,Paris,T2,Rapid,0.43,0.43,7.477,0.82,6.13,17.388,13,12/05/2017 16:54:00+0200,1494600840.0,4,2017.0,16,54,12/05/2017 17:20:00+0200,1494602400.0,4,2017.0,17,20,0,Normal
France,Paris,T2,Rapid,0.95,0.95,13.775,0.52,7.16,14.5,13,09/05/2017 16:19:00+0200,1494339540.0,1,2017.0,16,19,09/05/2017 17:16:00+0200,1494342960.0,1,2017.0,17,16,0,Normal
France,Paris,T2,Rapid,0.91,0.9,10.467,0.0,0.0,11.502,13,09/05/2017 13:05:00+0200,1494327900.0,1,2017.0,13,5,09/05/2017 13:59:00+0200,1494331140.0,1,2017.0,13,59,0,Normal
France,Paris,T2,Rapid,1.11,1.12,23.26,0.0,0.0,20.955,13,09/05/2017 11:57:00+0200,1494323820.0,1,2017.0,11,57,09/05/2017 13:04:00+0200,1494327840.0,1,2017.0,13,4,0,Normal
France,Paris,T2,Rapid,0.95,0.95,21.349,0.0,0.0,22.473,13,08/05/2017 12:56:00+0200,1494240960.0,0,2017.0,12,56,08/05/2017 13:53:00+0200,1494244380.0,0,2017.0,13,53,0,Normal
France,Paris,T3,Rapid,0.88,0.88,19.945,0.48,9.57,22.665,14,05/05/2017 20:13:00+0200,1494007980.0,4,2017.0,20,13,05/05/2017 21:06:00+0200,1494011160.0,4,2017.0,21,6,0,Normal
France,Paris,T3,Rapid,0.89,0.88,19.886,0.0,0.0,22.344,14,05/05/2017 19:20:00+0200,1494004800.0,4,2017.0,19,20,05/05/2017 20:13:00+0200,1494007980.0,4,2017.0,20,13,0,Normal
France,Paris,T3,Rapid,0.65,0.65,14.076,0.0,0.0,21.655,14,03/05/2017 09:56:00+0200,1493798160.0,2,2017.0,9,56,03/05/2017 10:35:00+0200,1493800500.0,2,2017.0,10,35,0,Normal
France,Paris,T3,Rapid,1.52,1.53,11.695,0.0,0.0,7.694,14,03/05/2017 05:23:00+0200,1493781780.0,2,2017.0,5,23,03/05/2017 06:55:00+0200,1493787300.0,2,2017.0,6,55,0,Normal
France,Paris,T3,Rapid,8.67,8.68,85.93,0.0,0.0,9.911,14,02/05/2017 09:49:00+0200,1493711340.0,1,2017.0,9,49,02/05/2017 18:30:00+0200,1493742600.0,1,2017.0,18,30,0,Normal
France,Paris,T3,Rapid,0.83,0.83,8.887,0.84,7.47,10.707,14,01/05/2017 11:17:00+0200,1493630220.0,0,2017.0,11,17,01/05/2017 12:07:00+0200,1493633220.0,0,2017.0,12,7,0,Normal
France,Paris,T2,Rapid,0.07,0.07,1.272,0.61,0.78,18.171,13,01/05/2017 20:34:00+0200,1493663640.0,0,2017.0,20,34,01/05/2017 20:38:00+0200,1493663880.0,0,2017.0,20,38,0,Normal
France,Paris,T2,Rapid,0.95,0.95,14.612,0.17,2.48,15.381,13,01/05/2017 16:30:00+0200,1493649000.0,0,2017.0,16,30,01/05/2017 17:27:00+0200,1493652420.0,0,2017.0,17,27,0,Normal
France,Paris,T2,Rapid,0.8,0.8,17.311,0.0,0.0,21.639,13,01/05/2017 15:42:00+0200,1493646120.0,0,2017.0,15,42,01/05/2017 16:30:00+0200,1493649000.0,0,2017.0,16,30,0,Normal
France,Paris,CHAdeMO,Rapid,0.47,0.47,8.841,0.0,0.0,18.811,12,24/05/2017 22:00:00+0200,1495656000.0,2,2017.0,22,0,24/05/2017 22:28:00+0200,1495657680.0,2,2017.0,22,28,0,Normal
France,Paris,CHAdeMO,Rapid,0.87,0.87,6.954,0.51,3.55,7.993,12,12/05/2017 21:13:00+0200,1494616380.0,4,2017.0,21,13,12/05/2017 22:05:00+0200,1494619500.0,4,2017.0,22,5,0,Normal
France,Paris,CHAdeMO,Rapid,0.86,0.85,6.879,0.0,0.0,7.999,12,10/05/2017 21:29:00+0200,1494444540.0,2,2017.0,21,29,10/05/2017 22:20:00+0200,1494447600.0,2,2017.0,22,20,0,Normal
France,Paris,CHAdeMO,Rapid,0.59,0.58,6.516,1.26,8.21,11.044,12,06/05/2017 10:55:00+0200,1494060900.0,5,2017.0,10,55,06/05/2017 11:30:00+0200,1494063000.0,5,2017.0,11,30,0,Normal
France,Paris,CHAdeMO,Rapid,0.07,0.07,0.534,0.32,0.17,7.629,12,06/05/2017 01:13:00+0200,1494025980.0,5,2017.0,1,13,06/05/2017 01:17:00+0200,1494026220.0,5,2017.0,1,17,0,Normal
France,Paris,CHAdeMO,Rapid,0.94,0.95,9.021,0.45,4.06,9.597,12,05/05/2017 22:07:00+0200,1494014820.0,4,2017.0,22,7,05/05/2017 23:04:00+0200,1494018240.0,4,2017.0,23,4,0,Normal
France,Paris,CHAdeMO,Rapid,0.79,0.8,6.933,1.1,7.63,8.776,12,05/05/2017 21:19:00+0200,1494011940.0,4,2017.0,21,19,05/05/2017 22:07:00+0200,1494014820.0,4,2017.0,22,7,0,Normal
France,Paris,CHAdeMO,Rapid,34.75,34.75,0.0,0.0,0.0,0.0,12,04/05/2017 02:59:00+0200,1493859540.0,3,2017.0,2,59,05/05/2017 13:44:00+0200,1493984640.0,4,2017.0,13,44,0,Normal
France,Paris,CHAdeMO,Rapid,0.05,0.05,0.0,0.0,0.0,0.0,12,04/05/2017 02:52:00+0200,1493859120.0,3,2017.0,2,52,04/05/2017 02:55:00+0200,1493859300.0,3,2017.0,2,55,0,Normal
France,Paris,CHAdeMO,Rapid,0.8,0.78,5.151,0.74,3.81,6.439,12,03/05/2017 22:40:00+0200,1493844000.0,2,2017.0,22,40,03/05/2017 23:27:00+0200,1493846820.0,2,2017.0,23,27,0,Normal
France,Paris,CHAdeMO,Rapid,0.65,0.63,6.618,0.55,3.64,10.182,12,03/05/2017 21:59:00+0200,1493841540.0,2,2017.0,21,59,03/05/2017 22:37:00+0200,1493843820.0,2,2017.0,22,37,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.02,0.0,0.0,0.0,0.0,12,10/05/2017 12:41:00+0200,1494412860.0,2,2017.0,12,41,10/05/2017 12:42:00+0200,1494412920.0,2,2017.0,12,42,0,Normal
France,Paris,CHAdeMO,Rapid,0.97,0.97,11.298,0.0,0.0,11.647,12,01/05/2017 18:22:00+0200,1493655720.0,0,2017.0,18,22,01/05/2017 19:20:00+0200,1493659200.0,0,2017.0,19,20,0,Normal
France,Paris,CHAdeMO,Rapid,0.04,0.05,0.0,0.66,0.0,0.0,12,01/05/2017 18:02:00+0200,1493654520.0,0,2017.0,18,2,01/05/2017 18:05:00+0200,1493654700.0,0,2017.0,18,5,0,Normal
France,Paris,CHAdeMO,Rapid,0.04,0.03,0.0,0.0,0.0,0.0,12,10/05/2017 00:25:00+0200,1494368700.0,2,2017.0,0,25,10/05/2017 00:27:00+0200,1494368820.0,2,2017.0,0,27,0,Normal
France,Paris,CHAdeMO,Rapid,0.14,0.13,2.523,1.13,2.85,18.021,12,25/05/2017 01:46:00+0200,1495669560.0,3,2017.0,1,46,25/05/2017 01:54:00+0200,1495670040.0,3,2017.0,1,54,0,Normal
France,Paris,CHAdeMO,Rapid,0.27,0.27,5.115,0.52,2.66,18.944,12,25/05/2017 02:35:00+0200,1495672500.0,3,2017.0,2,35,25/05/2017 02:51:00+0200,1495673460.0,3,2017.0,2,51,0,Normal
France,Paris,CHAdeMO,Rapid,0.49,0.48,3.951,0.0,0.0,8.063,12,25/05/2017 22:30:00+0200,1495744200.0,3,2017.0,22,30,25/05/2017 22:59:00+0200,1495745940.0,3,2017.0,22,59,0,Normal
France,Paris,CHAdeMO,Rapid,0.95,0.95,18.042,0.0,0.0,18.992,12,27/05/2017 14:21:00+0200,1495887660.0,5,2017.0,14,21,27/05/2017 15:18:00+0200,1495891080.0,5,2017.0,15,18,0,Normal
France,Paris,CHAdeMO,Rapid,0.77,0.78,14.097,0.0,0.0,18.308,12,27/05/2017 23:52:00+0200,1495921920.0,5,2017.0,23,52,28/05/2017 00:39:00+0200,1495924740.0,6,2017.0,0,39,0,Normal
France,Paris,T3,Rapid,0.95,0.95,20.424,0.67,13.68,21.499,34,30/05/2017 08:08:00+0200,1496124480.0,1,2017.0,8,8,30/05/2017 09:05:00+0200,1496127900.0,1,2017.0,9,5,0,Normal
France,Paris,T2,Rapid,0.51,0.52,6.108,0.0,0.0,11.976,33,29/05/2017 16:45:00+0200,1496069100.0,0,2017.0,16,45,29/05/2017 17:16:00+0200,1496070960.0,0,2017.0,17,16,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.0,0.0,0.0,32,30/05/2017 15:40:00+0200,1496151600.0,1,2017.0,15,40,30/05/2017 15:41:00+0200,1496151660.0,1,2017.0,15,41,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.0,0.0,0.0,32,30/05/2017 15:39:00+0200,1496151540.0,1,2017.0,15,39,30/05/2017 15:40:00+0200,1496151600.0,1,2017.0,15,40,0,Normal
France,Paris,CHAdeMO,Rapid,0.47,0.47,5.103,0.0,0.0,10.857,12,13/05/2017 02:42:00+0200,1494636120.0,5,2017.0,2,42,13/05/2017 03:10:00+0200,1494637800.0,5,2017.0,3,10,0,Normal
France,Paris,CHAdeMO,Rapid,0.38,0.38,6.636,0.0,0.0,17.463,12,16/05/2017 06:58:00+0200,1494910680.0,1,2017.0,6,58,16/05/2017 07:21:00+0200,1494912060.0,1,2017.0,7,21,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,1.04,0.0,0.0,12,16/05/2017 11:23:00+0200,1494926580.0,1,2017.0,11,23,16/05/2017 11:24:00+0200,1494926640.0,1,2017.0,11,24,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.03,0.0,0.0,0.0,0.0,12,16/05/2017 11:34:00+0200,1494927240.0,1,2017.0,11,34,16/05/2017 11:36:00+0200,1494927360.0,1,2017.0,11,36,0,Normal
France,Paris,CHAdeMO,Rapid,0.29,0.28,5.289,0.0,0.0,18.238,12,19/05/2017 11:00:00+0200,1495184400.0,4,2017.0,11,0,19/05/2017 11:17:00+0200,1495185420.0,4,2017.0,11,17,0,Normal
France,Paris,CHAdeMO,Rapid,0.57,0.57,8.517,0.0,0.0,14.942,12,19/05/2017 18:47:00+0200,1495212420.0,4,2017.0,18,47,19/05/2017 19:21:00+0200,1495214460.0,4,2017.0,19,21,0,Normal
France,Paris,CHAdeMO,Rapid,0.35,0.35,5.193,0.16,0.83,14.837,12,20/05/2017 09:50:00+0200,1495266600.0,5,2017.0,9,50,20/05/2017 10:11:00+0200,1495267860.0,5,2017.0,10,11,0,Normal
France,Paris,T2,Rapid,0.68,0.68,2.263,0.0,0.0,3.328,13,19/05/2017 12:21:00+0200,1495189260.0,4,2017.0,12,21,19/05/2017 13:02:00+0200,1495191720.0,4,2017.0,13,2,0,Normal
France,Paris,TE,Rapid,0.17,0.17,0.093,0.0,0.0,0.547,21,14/05/2017 17:36:00+0200,1494776160.0,6,2017.0,17,36,14/05/2017 17:46:00+0200,1494776760.0,6,2017.0,17,46,0,Normal
France,Paris,TE,Rapid,10.21,10.2,6.928,0.0,0.0,0.679,21,15/05/2017 21:31:00+0200,1494876660.0,0,2017.0,21,31,16/05/2017 07:43:00+0200,1494913380.0,1,2017.0,7,43,0,Normal
France,Paris,TE,Rapid,3.61,3.62,7.481,0.0,0.0,2.072,21,17/05/2017 19:45:00+0200,1495043100.0,2,2017.0,19,45,17/05/2017 23:22:00+0200,1495056120.0,2,2017.0,23,22,0,Normal
France,Paris,TE,Rapid,0.78,0.78,1.806,1.07,1.93,2.315,21,18/05/2017 22:58:00+0200,1495141080.0,3,2017.0,22,58,18/05/2017 23:45:00+0200,1495143900.0,3,2017.0,23,45,0,Normal
France,Paris,TE,Rapid,9.66,9.67,1.675,1.26,2.11,0.173,21,19/05/2017 20:00:00+0200,1495216800.0,4,2017.0,20,0,20/05/2017 05:40:00+0200,1495251600.0,5,2017.0,5,40,0,Normal
France,Paris,TE,Rapid,4.79,4.78,4.466,0.0,0.0,0.932,21,20/05/2017 20:15:00+0200,1495304100.0,5,2017.0,20,15,21/05/2017 01:02:00+0200,1495321320.0,6,2017.0,1,2,0,Normal
France,Paris,CCS,Rapid,1.28,1.28,19.827,0.32,6.34,15.49,31,16/05/2017 10:46:00+0200,1494924360.0,1,2017.0,10,46,16/05/2017 12:03:00+0200,1494928980.0,1,2017.0,12,3,0,Normal
France,Paris,CHAdeMO,Rapid,0.53,0.53,8.793,0.0,0.0,16.591,32,16/05/2017 16:55:00+0200,1494946500.0,1,2017.0,16,55,16/05/2017 17:27:00+0200,1494948420.0,1,2017.0,17,27,0,Normal
France,Paris,T2,Rapid,1.06,1.07,3.725,0.84,3.13,3.514,33,14/05/2017 17:01:00+0200,1494774060.0,6,2017.0,17,1,14/05/2017 18:05:00+0200,1494777900.0,6,2017.0,18,5,0,Normal
France,Paris,T2,Rapid,1.34,1.35,16.203,0.93,15.07,12.092,33,17/05/2017 16:30:00+0200,1495031400.0,2,2017.0,16,30,17/05/2017 17:51:00+0200,1495036260.0,2,2017.0,17,51,0,Normal
France,Paris,T3,Rapid,0.67,0.67,2.263,1.05,2.38,3.378,34,17/05/2017 12:31:00+0200,1495017060.0,2,2017.0,12,31,17/05/2017 13:11:00+0200,1495019460.0,2,2017.0,13,11,0,Normal
France,Paris,T3,Rapid,0.2,0.22,4.345,0.0,0.0,21.725,34,17/05/2017 20:55:00+0200,1495047300.0,2,2017.0,20,55,17/05/2017 21:08:00+0200,1495048080.0,2,2017.0,21,8,0,Normal
France,Paris,T3,Rapid,0.66,0.65,13.202,0.58,7.66,20.003,34,18/05/2017 09:40:00+0200,1495093200.0,3,2017.0,9,40,18/05/2017 10:19:00+0200,1495095540.0,3,2017.0,10,19,0,Normal
France,Paris,T3,Rapid,0.37,0.37,7.373,0.36,2.65,19.927,34,20/05/2017 16:27:00+0200,1495290420.0,5,2017.0,16,27,20/05/2017 16:49:00+0200,1495291740.0,5,2017.0,16,49,0,Normal
France,Paris,TE,Rapid,3.2,3.2,7.239,0.0,0.0,2.262,21,06/05/2017 20:00:00+0200,1494093600.0,5,2017.0,20,0,06/05/2017 23:12:00+0200,1494105120.0,5,2017.0,23,12,0,Normal
France,Paris,CHAdeMO,Rapid,0.48,0.48,6.663,0.0,0.0,13.881,12,01/05/2017 15:32:00+0200,1493645520.0,0,2017.0,15,32,01/05/2017 16:01:00+0200,1493647260.0,0,2017.0,16,1,0,Normal
France,Paris,T3,Rapid,0.48,0.48,10.43,0.0,0.0,21.729,34,28/05/2017 19:04:00+0200,1495991040.0,6,2017.0,19,4,28/05/2017 19:33:00+0200,1495992780.0,6,2017.0,19,33,0,Normal
France,Paris,T2,Rapid,2.79,2.8,24.346,1.16,28.24,8.726,33,29/05/2017 16:05:00+0200,1496066700.0,0,2017.0,16,5,29/05/2017 18:53:00+0200,1496076780.0,0,2017.0,18,53,0,Normal
France,Paris,TE,Rapid,10.04,10.03,2.459,1.29,3.17,0.245,21,28/05/2017 20:00:00+0200,1495994400.0,6,2017.0,20,0,29/05/2017 06:02:00+0200,1496030520.0,0,2017.0,6,2,0,Normal
France,Paris,CHAdeMO,Rapid,0.29,0.28,3.408,0.69,2.35,11.752,12,30/05/2017 08:25:00+0200,1496125500.0,1,2017.0,8,25,30/05/2017 08:42:00+0200,1496126520.0,1,2017.0,8,42,0,Normal
France,Paris,CHAdeMO,Rapid,0.45,0.45,6.312,0.49,3.09,14.027,12,29/05/2017 13:49:00+0200,1496058540.0,0,2017.0,13,49,29/05/2017 14:16:00+0200,1496060160.0,0,2017.0,14,16,0,Normal
France,Paris,CHAdeMO,Rapid,0.51,0.52,8.451,0.54,4.56,16.571,12,29/05/2017 06:21:00+0200,1496031660.0,0,2017.0,6,21,29/05/2017 06:52:00+0200,1496033520.0,0,2017.0,6,52,0,Normal
France,Paris,CHAdeMO,Rapid,0.16,0.17,2.892,0.0,0.0,18.075,12,01/05/2017 19:29:00+0200,1493659740.0,0,2017.0,19,29,01/05/2017 19:39:00+0200,1493660340.0,0,2017.0,19,39,0,Normal
France,Paris,CHAdeMO,Rapid,0.28,0.3,2.937,0.0,0.0,10.489,12,02/05/2017 06:01:00+0200,1493697660.0,1,2017.0,6,1,02/05/2017 06:19:00+0200,1493698740.0,1,2017.0,6,19,0,Normal
France,Paris,CHAdeMO,Rapid,1.03,1.03,12.396,0.0,0.0,12.035,12,02/05/2017 11:09:00+0200,1493716140.0,1,2017.0,11,9,02/05/2017 12:11:00+0200,1493719860.0,1,2017.0,12,11,0,Normal
